RespondentID,count
0000035251,2
99-0004896,1
22-3611301,1
99-0028395,1
0000017431,2
0001892015,1
0000057087,4
0000057131,11
0000057249,11
0000058022,6
0000002230,4
0000000566,11
0000010367,5
0000015317,11
0000015650,11
0000024560,11
0000024678,3
0000062801,11
0000063648,11
0000066492,11
0000067707,4
0000068274,11
20-0378305,11
2003500009,10
47-0376012,11
7548100004,11
7994900001,4
0000717868,7
0000026955,11
0000007631,3
0000003121,9
0000030464,11
0000021716,11
0000033137,11
0000017388,11
0000016659,12
0000032084,4
0000033470,11
0000705339,7
0000708183,7
0000702828,7
0000065150,3
95-4523866,7
46-1770128,3
13-3442065,9
27-2056826,2
94-3304740,1
72-1386733,4
0000703395,6
0000703719,2
0000020825,5
0000027233,10
0000035090,6
87-0393305,2
99-0035235,1
0000001006,2
0000014264,4
0000063530,1
06-1497302,1
2191700005,1
7233200004,1
0000011140,1
99-0014580,1
99-0015589,1
0000001007,4
0000002349,4
0000006084,10
0000006859,3
0000006903,4
0000008028,4
0481290145,3
0000002187,11
0000016993,10
0000017389,11
0000024110,11
0000060363,11
0000066817,6
0000068275,2
0000068437,11
1686200005,5
1891200009,4
4856500006,4
65-0771360,3
84-1553724,11
0000018162,11
0000379171,3
0000005850,11
0000004626,11
0000017884,8
0000034524,11
0000027847,5
0000019215,11
0000227151,2
0000014922,8
0000015813,11
0000021717,11
0000001296,11
0000160650,1
0000015651,20
0002685296,9
0000011916,11
27-4541183,7
46-2077362,3
59-3225526,7
22-3039688,7
91-1325756,1
68-0295876,5
90-0724148,5
0003284070,6
0000004013,8
0000706069,2
0000280044,9
0000614340,10
0000919568,6
0002735137,6
0003207958,6
0000011141,6
0000016704,10
0000027234,9
0000032904,10
0000058474,3
20-3116583,3
0000584920,2
52-1008409,1
75-3011794,5
0000024679,6
0000702054,3
0000023670,3
0000077347,2
0000464536,3
0000860473,4
0001847305,2
0000035253,3
0000066655,1
75-2805965,1
26-4316748,2
0000057089,5
0000057133,3
0000058475,4
0000000450,4
0000001792,14
0000007589,4
0000005356,9
0000005400,11
0000005851,11
0000008029,11
0000011304,11
0000012033,11
0000012808,11
0000024229,15
0000024562,9
0000061093,11
0000062641,11
0000066818,11
0000067709,11
88-0500878,11
1207500004,4
26-0595342,10
66-0563608,11
72-1571117,3
7226000000,2
7335000009,6
7880300009,2
91-2081649,8
0000027235,11
0000020214,11
0000002232,11
0000034363,10
0000022447,6
0000005969,11
0000012484,8
0000008975,11
0000014310,11
0000027686,7
38-3434023,8
0000063532,3
91-1395192,7
54-2070914,9
31-1772076,1
0000003574,1
0000703892,1
0000032743,5
0000035092,7
41-2258563,8
99-0895176,1
32-0339927,2
0000017434,8
0000004960,3
0000000568,3
0000014761,4
20-2068985,1
0000018776,2
0000020827,3
0000035416,1
1064300005,1
3447609992,1
0000022609,1
0000057585,4
0000058025,4
0000003575,4
0000005852,15
0850253247,4
0000000118,2
0000000613,11
0000001955,7
0000004015,11
0000006248,11
0000006743,11
0000011099,11
0000014762,11
0000016706,10
0000024563,11
0000060527,10
0000060978,11
0000061256,11
0000062598,3
0000066657,11
0000066819,11
0000068321,9
0000068439,11
1114000005,2
1392000005,3
7143200009,4
7269800002,10
0000035417,11
0000045551,2
0000022286,6
0000540056,4
0000015815,11
0000003124,11
0000007472,2
0000020666,11
0000023834,11
0000708186,7
0000223751,11
0000705224,7
0000704171,7
0000062642,6
0000024725,9
0000034977,11
0000019668,6
30-0809647,3
65-1211106,4
0000058520,8
56-2337793,8
0000013871,8
0000014429,10
0000700887,4
0000703280,6
52-1991437,3
0000462756,8
0002967349,5
0000001298,7
0000014267,5
0000032744,6
0000033022,8
0000034526,10
0000035093,9
41-1820555,6
0001464122,3
20-0479324,6
20-0614044,1
75-2989667,2
0002453132,3
0002685504,2
0000015158,1
0000020828,4
0000027236,2
86-1080226,1
7929200009,1
0000027074,2
0000057135,11
0000058521,3
22-3798625,11
0000007635,4
0000000119,9
0000002847,11
0000003576,11
0000003738,11
0000010866,11
0000011144,11
0000024726,11
0000066991,7
0000068278,11
0000068322,11
1998600000,4
2070100003,4
56-2103469,9
58-2213599,3
7248700009,11
7793800007,3
83-0345906,11
46-2886385,2
0000018165,11
0000014268,11
0000022331,2
0000008526,11
0000027237,11
0000034978,11
0000001794,9
0000021440,11
0000032745,11
0000018660,11
0000011306,11
0000013421,11
0000064920,9
0000023222,16
43-1847878,8
99-0034186,1
0000002234,9
0000009868,9
0000013872,9
0000021107,6
0000024564,13
0000708349,1
0000032907,5
0000034527,6
75-2887599,5
99-0058342,1
0000000001,4
54-2080393,2
0000001299,3
0000027075,3
7266100007,1
0000058477,1
20-4328445,1
26-0018056,2
0000035418,1
0000057587,11
0000057631,11
0000058360,3
0000090265,4
0000008527,4
0000017932,4
0000002073,11
0000002730,11
0000004963,10
0000009094,11
0000009300,22
0000011307,24
0000062031,11
0000063373,4
0000066703,11
0000066992,11
0000067270,11
0000067388,11
0000067432,7
0000095053,10
02-0892138,1
1105700004,2
1757600000,4
36-3935147,11
7389000005,4
91-1502618,2
0000009751,11
0000010254,10
0000010911,4
0002631172,11
0000592448,8
0000035257,4
0000706568,7
0000016546,11
0000005854,2
0000024114,11
0000026798,11
0000015817,11
0000027238,11
0003627109,4
0000019101,11
0000035095,11
0000746429,11
27-3049738,5
52-2304304,4
0000058522,6
26-0335190,8
0000021603,7
0000703444,1
0000708070,2
99-0712090,1
0000014926,10
0000026680,5
0000032908,3
0000091156,2
0000017437,3
20-4222524,3
0000035419,4
13-4230929,1
2327700003,1
4729809999,1
99-0034231,1
58-2679071,1
0000057137,9
0000058479,10
0000058523,9
22-3192098,9
0000005198,7
0000009095,11
0000024566,11
0000060368,4
0000067389,11
0000068324,11
11-3714032,11
1130300009,3
20-0848534,3
7140500002,11
7197000003,11
7464100001,4
7779000001,5
0000020100,11
0000017320,11
0000035258,11
0000022946,11
0000031900,6
0000703896,7
0000017933,11
0000010255,11
0000028463,3
0000026799,11
20-4255880,5
77-0717225,4
77-0251790,5
22-1487101,1
20-5959541,1
01-0639308,8
0000020218,9
0000023224,6
0000009257,4
0000011759,10
0000029967,3
0000034862,8
45-0703991,2
0000994227,1
0000004513,1
0000016880,4
0000021398,1
33-0697309,3
58-2531174,3
0000000292,3
0000026348,3
0000033025,1
0000058028,1
11-3139293,1
52-2288421,1
26-1549445,2
0000057138,2
0000057633,11
0000058362,3
0000090311,11
0000014810,4
0000015044,2
0000000293,11
0000005856,10
0000005900,6
0000007476,3
0000009915,11
0000010913,8
0000011804,11
0000017277,9
0000024567,11
0000060251,9
0000061755,11
0000062484,11
0000062808,10
0000063375,11
0000066705,11
0000068325,11
62-1222556,10
11-3198028,11
1172100002,2
20-1850126,1
33-0218365,3
87-0647256,1
0000015701,11
0000707794,7
0000015206,11
0000027078,9
0000833749,4
0000005694,9
0000015657,10
0000019716,11
0003664588,1
0000014315,2
0000435750,4
26-3524537,3
0003437166,6
0000015990,4
0000700773,7
45-2965086,3
03-0527286,5
31-1076317,7
45-4595995,3
0000060369,6
36-3960259,1
0000014766,8
0000704175,4
0000705066,1
0000154257,7
0002571081,3
0002742153,9
0002939001,10
0000001184,8
0000009096,10
0000016386,10
0000033026,10
0000034250,5
0000034863,7
0000035259,8
71-0980800,2
99-0703344,1
0000007638,1
0000023063,1
0000024116,4
0000843270,2
0001819366,4
0003107441,1
0000027573,3
0000017934,1
99-0026665,1
2392600008,1
0000024611,3
0000019554,3
38-3602922,2
20-5395926,1
27-0714383,1
0000090268,11
38-3517720,3
0000001509,15
0000002076,4
0000008412,4
0000017935,4
0000000294,11
0000000456,7
0000004966,11
0000010257,11
0000024568,11
0000061800,11
0000065491,11
0000066706,11
1052700008,11
1367400006,3
3453209991,11
56-2155583,3
56-2471041,11
7591300002,7
80-0124038,3
0000713248,7
0000018213,11
0000013876,11
0000015496,15
0000013425,6
0000009259,11
0000023226,10
0000012985,11
0000061918,3
0000707506,7
0000009097,4
0000000005,7
20-5216358,7
34-1633105,7
45-4156623,4
26-2593704,2
45-2481499,1
14-1841762,9
0000024612,9
0000715525,1
0000008250,7
0000016431,6
0000027574,10
26-1273506,5
55-0818180,1
0000058525,1
20-4795531,1
0000017322,2
0000022173,3
0000032749,1
0000034864,4
0000035304,2
0000005082,1
42-1520259,1
7323800008,1
99-0008071,1
99-0013084,1
99-0014470,1
0000001348,3
0000004192,4
0000004354,4
0000004516,11
0000005740,4
0000005902,4
0000017936,4
0000000006,11
0000000619,11
0000002734,11
0000014650,20
0000060910,6
0000066707,11
1596800005,2
22-3803047,2
66-0270259,11
7632300003,3
0000618740,11
0000882242,11
0000029690,6
0000001843,11
0000022949,11
0000064150,6
0000013264,11
0000722816,11
0000015703,11
0000015046,11
0000703781,7
0000312244,11
0000017323,11
0000031084,11
0000637451,11
0001216826,4
0000059093,1
0000718037,7
0000068660,3
0000061306,5
0000024613,7
26-0360466,9
06-0800610,6
88-0508228,2
0000018214,10
0000697978,9
0003560783,7
0000014812,8
0000034090,10
20-3872195,5
0000921842,1
0001218446,3
22-3792833,1
0000011482,3
0000015659,2
0000023560,3
0000024451,4
20-3401142,2
59-3264062,3
0000910042,3
0000014155,1
0000035143,1
99-0013698,1
7517300005,1
0000018827,1
99-0013742,1
0000057636,5
0000000007,4
0000000458,2
0000002078,4
0000007523,4
0000000340,22
0000001682,11
0000004968,11
0000007361,11
0000010754,11
0000011032,11
0000013265,6
0000015209,11
0000018710,22
0000061758,11
0000068210,11
20-3524318,3
66-0587781,3
0000005903,11
0000017937,11
0000000953,8
0000000296,11
0000016389,11
0000005741,11
0000017775,11
0000017162,1
0000014769,11
0000011807,11
0000019106,8
0000021897,11
0000009099,8
0000034253,11
0000068661,3
0000006137,11
11-2975713,1
76-0454396,7
37-0280310,1
48-1085084,9
0000008252,8
0000010916,10
0000034866,10
0000035306,6
26-4587819,3
0000021284,4
0000008865,3
0000023561,4
0000024119,2
20-3380020,1
20-3647051,2
0000033029,4
58-3419109,1
0000057475,3
45-0463470,4
0000003627,4
0000004194,4
0000004400,11
0000007975,4
0000000297,7
0000001845,11
0000004969,11
0000005904,2
0000020394,11
0000020600,11
0000060255,11
0000061759,11
0000065656,11
0000066998,11
0000067889,4
02-0793125,11
04-3508773,10
1679800001,4
23-2711801,11
3030909998,11
33-0824348,4
3444109999,11
7071000005,4
16-1237621,8
0002760139,1
0000058410,9
0000013879,22
0000909541,11
0000018054,11
0000031905,7
0000032021,4
0000015543,11
0000030401,11
0000009757,9
0000007524,11
0000247140,11
0000019440,20
0000034254,11
0000019396,8
0000714970,7
0000028963,11
0000025795,11
0000062983,8
0000068662,1
0000002574,8
0000546571,7
0000869663,4
46-3689142,3
58-1253290,5
86-0619371,3
31-1060110,6
99-0026713,1
42-1462941,8
0000014490,5
0000702397,6
0000704223,4
0000707509,1
0000034092,10
0002451240,1
04-3022619,2
0000705565,1
0000000008,4
0000018667,1
0000024291,1
26-0476073,2
0001844975,2
0002892106,1
0003267484,2
0003486436,3
0000033525,1
20-3126320,1
20-5560999,1
99-0000324,1
0000057971,11
41-2031753,11
75-2664846,11
0000000955,4
0000004195,4
0000004519,4
0000017777,4
0752804320,4
0000005086,11
0000010800,10
0000018550,11
0000024003,11
0000024292,11
0000060418,3
0000060913,11
0000061598,11
0000063262,11
0000064766,11
0000066430,11
01-0532177,2
1577600003,2
1819300005,8
20-1532160,2
36-4485107,9
66-0494786,1
95-2291354,3
0000014158,11
0000008867,11
0000005581,11
0000021943,11
0000022221,11
0000001071,11
0000015995,11
0000028513,11
0000068663,2
0000005905,9
0000700165,7
0000702893,7
46-0492823,3
0000058411,5
0000013762,7
0000023563,10
0000701669,6
0000008092,9
0000018055,7
0000019397,5
0000021448,9
0000025796,10
0000033977,8
0000034093,10
0000035597,8
0000058862,5
64-0809254,1
52-0799008,1
71-0544232,4
99-0054335,2
99-0018984,1
27-4387032,1
0000023068,1
0000026849,3
0000034255,3
0000034868,2
20-1415601,1
20-2159597,1
7758700005,1
0000024616,2
0000030402,1
99-0002558,1
99-0022042,1
0000030691,1
0000057521,8
0000057972,9
0000000299,4
0000002620,4
0000002738,4
0000000794,11
0000003962,11
0000004240,11
0000004853,10
0000005582,11
0000009146,11
0000009759,11
0000020558,11
0000060419,11
0000063425,10
0000064154,4
0000066882,6
0000067278,11
20-0192872,11
7136600003,3
7842500000,2
0000804963,7
0000014816,11
0000015545,8
41-2232111,1
0000596848,11
0000057026,8
0000014492,3
0003614976,9
0000125471,2
0000009803,11
0000010595,11
0000018100,11
0000033978,11
0000017327,17
0000035480,11
0002785477,9
0000026570,11
0000006635,11
0000068664,2
83-0446200,6
45-3143795,2
16-0964023,3
27-3546086,3
0000008868,8
0000014203,6
0000700210,2
0001387605,1
0000033527,10
0000034869,8
76-0500063,6
0002253891,2
20-1401247,6
0000058412,3
99-0034239,1
0000024617,4
95-4782088,1
0000015383,4
0000523965,4
0000972237,3
0002366157,1
0000022178,1
0000058250,1
1271909991,1
20-3001483,1
35-2037032,1
0000020602,1
99-0017599,1
99-0033799,1
0000018056,1
0000638346,1
0000057027,8
0000057360,3
0000057478,6
0000057522,11
0000057973,11
0000090200,3
0000003468,4
0000004241,15
0000012260,4
0000017210,3
0000067774,10
0000068214,11
03-0478387,3
26-0508430,9
7885700004,6
7894400003,5
52-7005081,7
0000009309,11
0000024456,11
0000005907,3
0000010802,11
0000010307,11
0000028515,11
0000015384,2
0000001730,11
0000026689,11
0000706503,7
0000066270,4
0000013926,9
0000066388,8
0000028191,11
0000068665,2
0000703786,7
0000029901,3
58-2440506,8
0000003963,5
0000000182,12
0000012422,10
0000030693,7
0000035599,10
68-0500267,3
0000008094,5
99-0717995,1
0000008418,1
0000003350,2
0000018390,2
0000018714,3
0000008300,1
02-0588531,1
33-0108823,1
82-0526197,1
26-0846336,1
26-1548895,2
27-0347793,2
0000018057,1
0000002578,4
0000004693,4
0000005584,12
0000012423,4
0000001074,11
0000007366,2
0000009643,11
0000024501,11
0000066884,11
0000068053,11
0000068215,11
0000095107,11
88-0360985,4
0003938186,7
0003616309,9
0000000958,7
0000008752,11
0000694904,7
0000010146,11
0000016438,11
0000012874,11
0001014853,5
0000222754,11
0000386852,4
0000016889,11
20-0193314,8
0000861304,7
0000068666,2
26-0084919,6
80-0860209,4
47-0996983,2
0000058090,8
0000024457,5
0000024790,8
0000708575,3
0000004198,8
0000034591,9
0000183154,5
0000236452,1
0000057479,4
0000016320,2
0004455073,3
0000018058,3
01-0595595,3
0000034258,1
0000035031,4
0000057523,1
0000005746,1
7792200005,1
84-1577001,1
0000121576,2
0000057362,6
0000057524,10
0000058091,10
0000090040,10
66-0422347,6
0000003019,14
0000004081,4
0000005134,11
0000018716,11
1222400008,10
7897900007,7
0000014206,11
0000009806,10
0000706343,7
0000713138,7
0000022838,11
0000008140,11
0000063923,6
0000004900,10
0000068667,2
0000018059,11
0000062537,7
27-0894121,8
31-1712553,10
42-1130287,7
54-1690128,6
0000701555,1
54-1335249,5
0000001237,10
0000020443,8
0000023567,7
0000034259,10
27-0016233,5
99-0027447,1
46-1261381,1
0000024791,3
20-2433622,3
20-2957478,1
0000003514,4
33-1088823,1
20-3130285,1
22-1966901,1
99-0058236,1
0000055130,11
0000057363,4
0000057525,2
0000057976,5
0000058092,11
0000090203,11
0000006639,4
0000008097,2
0000001733,11
0000009032,2
0000009483,10
0000012425,18
0000015882,13
0000018393,11
0000024297,21
0000061034,2
0000066886,11
0000067939,5
0000068550,9
1345300006,2
1522600000,10
20-2230989,8
57-1076656,1
0000506922,11
0002668598,11
0000499453,11
0000010643,10
0000004857,11
0000014991,22
0000009807,10
0000700827,7
0000019608,11
0000143952,11
0000060143,11
0000017169,11
0000014207,11
0000008141,11
0002298995,11
0000068668,3
0000016160,11
20-1129884,3
47-2469140,1
99-0059010,1
0000000347,10
0000017826,6
0000157650,10
0000832470,5
0001401387,8
0003597592,6
0000008259,10
0000016278,6
0000026574,8
0000030696,7
0000035033,9
0000016773,3
0000022721,1
0000023117,1
0000449953,2
0002352507,1
0001892743,1
0000058255,11
0000058417,9
0000002625,10
0000005631,10
0000012877,10
0000060801,11
0000060919,4
0000062872,11
0000063268,11
0000064203,11
0000067778,11
1411700003,11
41-2075850,3
7253300001,7
94-3159344,2
0000018394,21
0000019447,11
0000026575,11
0000022065,11
0000030903,2
0000005749,11
0000024342,8
47-3619422,1
0000017214,11
0000027510,11
0000032974,11
0000068669,1
39-0989781,1
84-1599785,6
47-3566124,1
39-0808592,9
0000058750,7
0000001239,4
46-1868641,3
0000007369,7
0000014703,7
0000024180,6
0000717983,4
0000012426,10
0000018600,10
99-0332905,6
99-0026396,1
0000012921,5
0000014046,1
20-2262057,2
0000034594,2
1807700008,1
59-2198039,1
99-0021319,1
99-0028835,1
0000057978,11
0000058094,2
93-1293570,3
0000000349,4
0000001735,15
0000003193,4
0000004246,13
0000004859,4
0000004903,4
0000003850,11
0000005588,11
0000008594,10
0000011374,11
0000014542,11
0000019448,11
0000020941,8
0000024181,11
0000024299,11
0000024794,9
0000062422,11
0000064655,6
0000066437,11
0000068057,11
0000068219,11
0000068390,9
33-0975529,11
54-1862878,11
66-0258299,7
7071400009,9
7395000008,2
7993700003,11
87-0682600,10
0000858528,11
0000687951,6
0000010807,11
0000014704,11
0000019943,11
0000009647,11
0000017828,11
0000947628,11
0000256553,11
0000015271,11
0000008800,11
0000019899,10
0000256058,2
0000035530,11
0000014209,11
0000008143,4
0000030698,6
0000030085,11
0000024343,11
0000026576,11
0000956376,11
0000014993,11
05-0490825,6
61-1388642,5
43-1965151,7
33-0932995,1
95-4267987,1
0000018601,8
0000023290,10
0000702449,1
0000703835,5
0000717984,3
0000050957,10
0002594240,10
0003557895,4
0000008756,10
0000032975,6
0000034144,7
0000035035,8
99-0701618,1
99-0001394,1
0000564605,4
0000837260,5
0003441677,2
99-0028179,1
0000309851,3
20-2889369,2
20-5623537,2
0000104038,4
0000465542,1
0000026620,4
0000034919,2
04-2727674,1
0958809995,1
20-4756292,1
7367500000,1
7878500003,1
0003693533,2
0000006361,2
0000269478,1
0001892088,1
99-0022995,1
99-0034578,1
0000057861,9
0000058257,10
0000058301,8
0000090206,11
0000004247,4
0000005138,4
0000004580,11
0000007091,11
0000009486,22
0000010484,8
0000011870,10
0000013652,20
0000021789,10
0000067329,11
0000068391,11
1685000007,5
20-1193192,9
20-4854014,2
68-0005812,1
0000008757,11
0000024182,9
0000706509,7
0000021220,11
0000016820,11
0000030248,11
0000004742,11
0000007910,1
0000013157,11
0000005633,11
0000012761,14
0000010646,9
0000016325,11
0000007415,4
0000058095,3
0000018558,11
0000029745,11
47-3632618,3
54-1822116,9
62-1796508,8
31-1481059,1
0000058752,7
0000704727,2
0000706842,2
0000714979,3
0000717985,2
0000000232,10
0000008801,6
0000012266,10
0000029132,3
0000035036,9
0000035487,6
0000058590,3
99-0018261,1
0000014499,4
20-2232700,5
38-1777513,1
0000016776,2
0000008306,2
0000017711,2
0000024957,3
20-4006970,1
7604800006,1
0000057411,10
0000057862,4
0000058302,10
0000003401,4
0000008145,25
0000014544,4
0000000233,11
0000013491,11
0000020448,25
0000020943,11
0000061038,2
0000063315,11
0000068554,1
20-4313024,2
7145700006,8
0000014995,11
0000058591,4
0000012311,7
0000009036,11
0000856748,2
0000010980,11
0000014382,11
0000164331,11
0000617743,2
0000622756,8
0000013202,19
0000012267,20
0000034803,11
0000015435,11
0000023616,11
0000034146,11
0000717986,7
0000685676,4
0004004574,5
0000028080,7
0000024840,3
16-1222429,7
0000177751,6
0000222147,6
0000030744,9
0000034597,5
0000877574,1
0001847378,2
0000005634,4
0000026460,3
0000035037,3
1063100007,1
1903500004,1
20-4302288,1
0003390702,2
0000057368,11
0000090208,11
0000003691,4
0000008146,4
0000014545,15
0000015436,2
0000018109,3
0000000234,11
0000001125,8
0000003853,8
0000009488,10
0000011872,8
0000016822,4
0000017100,14
0000023004,11
0000024508,11
0000024797,10
0000060148,10
0000061985,10
0000064207,3
0000067664,11
0000068104,10
1621900000,6
2465409997,5
37-1420522,6
41-1592297,11
7034800009,2
7698700004,2
0000700057,7
0000017713,11
0000023293,11
0000703676,7
0000002467,11
0000034598,11
0000028405,5
0000005635,2
0000021060,11
0000009037,10
0000019333,11
0000013492,6
0000011539,11
93-1231049,8
27-4588183,4
52-2337558,6
95-3990375,9
66-0324225,7
0000018280,6
0000015887,5
0000024841,5
0000028243,5
0000034147,5
0000058754,5
20-0482176,5
0000023950,7
0000025075,2
0000016660,1
0000035038,2
38-3592721,1
39-0808596,1
68-0344782,1
0000008597,2
99-0002288,1
0000057251,6
0000057369,11
0000057413,7
0000058098,4
0000058142,11
0000058304,5
30-0046798,6
0000003692,4
0000005636,28
0000006527,4
0000012269,4
0201421994,2
0000004745,11
0000005023,10
0000006860,6
0000007418,11
0000014384,11
0000017057,11
0000024509,1
0000060806,11
0000062426,11
0000067214,11
0000097068,10
04-3745772,1
1198400001,4
1342600002,9
20-1913500,2
20-5604550,11
23-2413444,2
66-0202393,6
66-0236963,9
77-0575554,11
0000817824,7
0000024185,11
0000021179,11
0000722432,11
0001161029,11
0000024798,9
0000014546,11
0000015932,11
0000000686,9
0000022114,7
0000702335,6
0000068600,8
0000068394,2
20-2746596,9
47-1853960,1
73-1611552,1
0000024680,6
0000704612,2
0000717988,1
0000239015,5
0000977250,2
0002493110,2
0003228001,6
0003374298,8
0000000848,2
0000002017,6
0000008480,8
0000008804,8
0000013655,6
0000034643,10
0000034805,8
99-0021495,1
0000023500,3
88-0419519,5
0000735852,1
0002980209,2
99-0026607,1
0000023005,2
20-0017254,1
20-3207908,2
0003467501,1
0000001739,1
0000009533,2
0000015275,1
20-1108171,1
0000982263,3
0001892136,1
99-0027336,1
0000057252,10
0000003198,4
0000000731,9
0000001127,11
0000001622,11
0000004584,11
0000004746,11
0000007419,5
0000007590,11
0000012765,11
0000066324,11
0000067666,11
0000068395,11
0000097069,11
11-3399725,7
0000033753,11
0000011423,11
0000002469,11
0000012152,2
0000010532,3
0000068601,8
0000064380,8
0000701283,7
22-3747694,3
04-3128200,9
20-8157645,1
0000058305,3
27-0684906,7
0000017553,7
0000018606,10
0000023295,7
0000024681,4
0000003855,5
0000034644,8
0000058756,7
99-0003720,1
0000022566,4
0000023457,4
26-0701831,2
0000022728,1
99-0390925,1
1813300007,1
43-2107724,1
7199500000,1
7289300004,1
0000057091,11
0000057866,7
93-1291505,5
0000002190,4
0000008149,15
0000007258,8
0000009373,11
0000009986,11
0000013495,3
0000016168,11
0000024187,11
0000060484,11
0000062310,10
0000063201,11
0000066325,3
0000068396,3
0000068558,11
6473909996,2
7454200004,4
76-0632870,8
7679300000,2
0001097267,11
0000023296,11
0000715144,11
0000024349,11
0000450959,11
0000027968,7
0003357910,11
0000015934,11
0000016825,11
0000068602,8
0000012810,11
0000060646,10
0000018283,11
61-1306242,8
26-2637667,4
46-1836968,2
81-1525375,2
47-5335121,1
0000008031,9
0000011875,10
0000024682,2
0000328450,8
0000368429,7
0001397471,10
0002897736,5
0003198421,9
0000001623,4
0000023502,5
99-0000102,1
0000001461,4
0000013044,4
0000023953,4
13-2647352,4
30-0164951,4
0000033141,4
0660329330,1
4947909990,1
0000013819,2
99-0034628,1
45-3062201,1
0000057092,10
0000058307,10
0000058596,11
0000002353,4
0000002966,4
0000005639,2
0000000120,9
0000002191,11
0000005477,11
0000007916,11
0000011263,10
0000016213,11
0000060980,6
0000064049,11
0000064382,4
0000064706,11
0000066777,11
0000067550,10
0000067668,11
0000068441,11
0000068559,11
75-3103689,11
20-8299091,2
36-4326477,1
56-2365902,7
6451209990,11
77-0329262,11
77-0563974,9
0000017393,11
0000009536,22
0000002515,11
0000026627,11
0000705506,7
0000007592,11
0000010534,11
0000060485,9
0000058640,9
0000705957,7
0000029471,7
0000024232,3
61-1154657,6
0000021226,7
0000020948,8
0000717873,3
0000008807,10
0000017104,5
0000021721,10
20-1934942,3
99-2933616,1
0000024683,1
0000032369,2
0000017555,1
0000024845,1
20-3959231,2
0000020830,3
0000031027,3
1583600006,1
20-1107940,1
20-1741207,1
99-0006189,1
0000080087,2
99-0034016,1
0000057868,4
0000058308,2
0000058597,9
0000001463,4
0000007098,2
0000008484,4
0000000077,22
0000006369,11
0000009988,11
0000014388,11
0000066327,11
0000067669,11
0000068398,11
0000068442,11
0546509997,8
1642200007,11
1768800000,11
1867300003,2
7151500007,4
75-2585326,11
0000018609,11
0000723822,11
0000034980,11
0000015323,11
0000463650,11
0000021227,11
0000653433,11
0000408642,11
0000030470,11
0000000734,11
38-3498118,1
0000701330,7
0000719656,11
0000015161,9
0000022451,11
0000060648,2
0000068604,7
0000058641,8
62-1494087,6
47-4523507,1
26-1234319,1
0000013046,6
0000023298,7
0000700890,5
0000761244,7
0000786742,10
0000017105,8
0000018780,6
0000035376,10
20-4361405,5
0002399119,4
0000024189,1
0002752684,4
0000022613,3
0000026510,2
0000057912,1
26-3299781,3
99-0014415,1
0000057256,4
0000057300,8
0000057913,3
0000058147,8
0000058309,11
0000002517,3
0000003859,4
0000003903,4
0000007756,4
0000000078,11
0000005974,11
0000010374,19
0000017395,10
0000061260,8
0000064546,11
0000066328,11
0000067390,11
0000068281,4
0000068443,11
1020100005,4
1765100005,11
20-2263173,2
7426300003,6
7589100003,4
7971400001,2
86-0956824,2
26-4030355,8
0000004137,11
0000015324,4
0000026511,11
0000001464,11
0000016666,11
0000012769,11
0000010536,11
0000024685,10
0000026962,11
0000708190,7
0000008980,4
0000009420,4
0000703069,7
0000026467,11
0000022119,8
0000024847,3
26-4693350,2
99-0035242,1
0000009538,9
0000010987,10
0000018448,8
0000020670,1
0000023299,6
0000035377,9
0000068605,5
20-5609181,4
0000033306,4
0000034486,3
33-0271538,1
43-2014118,1
0000011760,1
0000035421,1
0000025125,1
99-0014254,1
0000057301,7
01-0776408,2
0000002518,4
0000004633,15
0481290152,3
0000000079,11
0000005029,11
0000008486,13
0000010375,22
0000012319,11
0000012814,11
0000017107,11
0000018944,14
0000023957,18
0000024235,11
0000060037,10
0000060532,10
0000064880,11
0000066824,11
0000068444,11
1725000001,6
2512209999,6
62-1714606,2
7851800005,11
0000011310,4
0000700108,7
0000398051,8
0000590949,1
0000006091,22
0000057095,3
0000011879,11
0000423458,11
0000008035,11
0000006910,11
0000131650,1
0000019222,11
0000705798,7
0000884303,11
0000033758,11
0000015820,12
0000016667,11
0001864197,11
0000748665,8
0000058481,9
0003869123,6
0000034982,11
0000068606,7
0000058599,9
0000026512,11
26-4461592,7
26-2916887,3
43-0710608,6
04-7534967,1
20-5326726,4
87-0630553,2
52-0945480,6
0000013543,9
0000024730,7
0000708191,3
0000714752,3
0000911825,9
0000001627,7
0000003698,10
0000020220,10
0000035378,5
0000035422,10
0000676656,5
33-0995851,1
38-3756799,1
0000498456,1
0000344816,2
0000913940,2
0000995076,4
0000019835,2
0000032092,1
0000063700,1
65-0325930,1
26-1550068,2
0000057590,1
0000057096,3
0000012202,4
0000001015,11
0000001961,12
0000002357,13
0000003130,11
0000009260,22
0000018288,10
0000024731,13
0000060533,11
0000063819,5
0000067554,11
0000068445,11
1023600009,2
6430800000,4
76-0503625,10
46-3537400,2
0000030022,11
0000010420,11
0000010989,11
0000012158,11
0000034488,3
0000017108,11
0000009378,10
0000017892,11
0000025127,8
0000008531,11
0000015164,9
0000024849,13
0000068607,8
0000028908,11
0000018783,11
76-0780998,4
66-0266868,7
47-0873092,6
61-1763484,1
0000058482,4
0000023345,6
0000024074,7
0000026513,6
0000035261,8
27-1833860,3
91-1319527,1
99-0058627,1
0000003086,5
57-1049992,3
0000704295,2
99-2860440,1
0000023958,3
20-0052711,2
20-0367622,2
20-2447216,2
0000014273,4
0000034983,4
0000035379,1
33-0748289,1
