Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2009,0000005753,1,          ,                              ,                         ,  ,05,0000278594,0,CITY NATIONAL BANK $ TRUST    ,PO BOX 2009                             ,LAWTON                   ,OK,73502     ,73-0185627
2009,0000005815,1,          ,                              ,                         ,  ,03,0000284445,0,RESOURCE BANK  N.A.           ,555 BETHANY ROAD                        ,DEKALB                   ,IL,60115     ,36-1077820
2009,0000005842,1,          ,                              ,                         ,  ,03,0000073630,0,HOME NATIONAL BANK            ,117 E MAIN STREET                       ,THORNTOWN                ,IN,46071     ,35-0389890
2009,0000005850,1,          ,                              ,                         ,  ,05,0000389757,0,FIRST NATIONAL BANK OF CENTRAL,1835 N VALLEY MILLS DRIVE               ,WACO                     ,TX,76710     ,74-0766260
2009,0000005886,1,          ,                              ,                         ,  ,03,0000188671,0,RAMSEY NATIONAL BANK & TRUST C,300 4TH ST NE                           ,DEVILS LAKE              ,ND,58301-0160,45-0183848
2009,0000005929,1,          ,                              ,                         ,  ,05,0000679605,0,FIRST NATIONAL BANK           ,135 SECTION LINE ROAD                   ,HOT SPRINGS              ,AR,71913     ,71-0471692
2009,0000005932,1,          ,                              ,                         ,  ,05,0000053117,0,FIRST NATIONAL BANK OF KEMP   ,103 S MAIN                              ,KEMP                     ,TX,75143     ,75-0373615
2009,0000005997,1,          ,                              ,                         ,  ,03,0000064454,0,BANK OF INDIANA  N.A.         ,1705 N MERIDIAN ST                      ,INDIANAPOLIS             ,IN,46202     ,35-0310080
2009,0000006030,1,          ,                              ,                         ,  ,04,0000230247,0,THE FIRST NATIONAL BANK OF LAS,535 BENT AVENUE                         ,LAS ANIMAS               ,CO,81054     ,84-0248743
2009,0000006091,1,          ,                              ,                         ,  ,05,0000052602,0,FIRST NATIONAL BANK OF ANSON  ,P O BOX 672                             ,ANSON                    ,TX,79501     ,75-0115555
2009,0000006112,1,          ,                              ,                         ,  ,05,0000345092,0,NEWFIRST NATIONAL BANK        ,2214 AVE H                              ,ROSENBERG                ,TX,77471     ,74-0606995
2009,0000006207,1,          ,                              ,                         ,  ,05,0000860555,0,QUEENSBOROUGH NATIONAL BANK   ,208 E 7TH STREET                        ,LOUISVILLE               ,GA,30434     ,58-0330052
2009,0000006221,1,          ,                              ,                         ,  ,04,0000206024,0,FIRST NATIONAL BANK NORTHEAST ,212 N OAKLAND AVE.  PO BOX 67           ,OAKLAND                  ,NE,68045     ,47-0227675
2009,0000006243,1,          ,                              ,                         ,  ,05,0000142742,0,FIRST NATIONAL BANK           ,315 THOMASTON STREET                    ,BARNESVILLE              ,GA,30204     ,58-0243013
2009,0000006293,1,          ,                              ,                         ,  ,03,0000129308,0,FIRST NATIONAL BANK OF PLAINVI,138 W BROADWAY                          ,PLAINVIEW                ,MN,55964     ,41-0256830
2009,0000006301,1,          ,                              ,                         ,  ,01,0007557194,0,BNY MELLON N.A.               ,500 GRANT STREET  ROOM 2850             ,PITTSBURGH               ,PA,15258-0001,25-0659306
2009,0000006375,1,          ,                              ,                         ,  ,03,0000382739,0,THE FARMERS NATIONAL BANK     ,114 WEST THIRD STREET                   ,PROPHETSTOWN             ,IL,61277     ,36-1060090
2009,0000006417,1,          ,                              ,                         ,  ,03,0000175612,0,MINNESOTA NATIONAL BANK       ,235 MAIN STR - PO BOX 306               ,SAUK CENTRE              ,MN,56378     ,41-0406600
2009,0000006443,1,          ,                              ,                         ,  ,01,0000176831,0,RAPPAHANNOCK NATIONAL BANK    ,P O BOX 940                             ,RUTHER GLEN              ,VA,22546     ,54-0351270
2009,0000006451,1,          ,                              ,                         ,  ,03,0000245391,0,CITIZENS NATIONAL BANK        ,110 W COURT                             ,PARIS                    ,IL,61944     ,37-0217352
2009,0000006487,1,          ,                              ,                         ,  ,01,0000099323,0,THE FIRST NATIONAL BANK OF DRY,7 WEST MAIN STREET                      ,DRYDEN                   ,NY,13053     ,15-0293643
2009,0000006534,1,          ,                              ,                         ,  ,01,0000152204,0,THE JIM THORPE NATIONAL BANK  ,12 BROADWAY                             ,JIM THORPE               ,PA,18229     ,24-0655715
2009,0000006635,1,          ,                              ,                         ,  ,04,0000355706,0,HNB NATIONAL BANK             ,PO BOX 1107; 100 NORTH MAIN STREET      ,HANNIBAL                 ,MO,63401-1107,43-0309403
2009,0000006667,1,          ,                              ,                         ,  ,03,0000046756,0,THE PEOPLES NATIONAL BANK-MT P,298 UNION STREET                        ,MOUNT PLEASANT           ,OH,43939-0217,34-0457993
2009,0000006680,1,          ,                              ,                         ,  ,05,0001424029,0,SIMMONS FIRST NATIONAL BANK   ,501 MAIN                                ,PINE BLUFF               ,AR,71601-7009,71-0162300
2009,0000006707,1,          ,                              ,                         ,  ,01,0000215442,0,THE FIRST NAT'L BANK OF ELMER ,6 SOUTH MAIN STREET                     ,ELMER                    ,NJ,08318     ,21-0445725
2009,0000006776,1,          ,                              ,                         ,  ,01,0000987213,0,FIRST NATIONAL BANK OF SHELBY ,106 S. LAFAYETTE STREET                 ,SHELBY                   ,NC,28150     ,56-0223490
2009,0000006813,1,          ,                              ,                         ,  ,03,0000069630,0,FIRST NATIONAL BANK           ,PO BOX N  31 CENTRAL STREET E           ,BAGLEY                   ,MN,56621     ,41-0136323
2009,0000006818,1,          ,                              ,                         ,  ,04,0000109866,0,FIRST NATIONAL BANK           ,201 MAIN STREET  P.O. BOX 100           ,BEEMER                   ,NE,68716-0100,47-0162235
2009,0000006879,1,          ,                              ,                         ,  ,05,0000066005,0,FIRST NATIONAL BANK           ,P.O. BOX 600                            ,COWETA                   ,OK,74429     ,73-0200505
2009,0000006910,1,          ,                              ,                         ,  ,03,0000113732,0,FIRST NATIONAL BANK OF RAYMOND,403 E. BROAD ST.                        ,RAYMOND                  ,IL,62560     ,37-0274800
2009,0000006922,1,          ,                              ,                         ,  ,05,0000176069,0,THE FIRST NATIONAL BANK       ,PO BOX 188                              ,HUGHES SPRINGS           ,TX,75656-0188,75-0348875
2009,0000006991,1,          ,                              ,                         ,  ,03,0000045677,0,MINERS NATIONAL BANK          ,401 GRANT AVENUE                        ,EVELETH                  ,MN,55734     ,41-0413985
2009,0000007087,1,          ,                              ,                         ,  ,03,0000283151,0,FIRST NATIONAL BANK OF RIVER F,104 E LOCUST STREET                     ,RIVER FALLS              ,WI,54022     ,39-0280840
2009,0000007115,1,          ,                              ,                         ,  ,05,0000195581,0,FIRST NATIONAL BANK & TRUST CO,P.O. BOX 70                             ,BROKEN ARROW             ,OK,74012     ,73-0160957
2009,0000007225,1,          ,                              ,                         ,  ,05,0000200047,0,FIRST NATIONAL BANK           ,106 S. TENNESSEE AVE.                   ,LAFOLLETTE               ,TN,37766     ,62-0201300
2009,0000007236,1,          ,                              ,                         ,  ,03,0000448572,0,UNION NATIONAL BANK           ,101 E. CHICAGO ST.                      ,ELGIN                    ,IL,60120     ,36-1893500
2009,0000007266,1,          ,                              ,                         ,  ,05,0001158027,0,CITIZENS NATIONAL BANK OF MERI,512 22ND AVENUE                         ,MERIDIAN                 ,MS,39301     ,64-0134521
2009,0000007276,1,          ,                              ,                         ,  ,03,0000040717,0,FIRST NATIONAL BANK OF CATLIN ,202 S SANDUSKY                          ,CATLIN                   ,IL,61817-0649,37-0209600
2009,0000007353,1,          ,                              ,                         ,  ,01,0000139958,0,RIVERVIEW NATIONAL BANK       ,200 FRONT STREET  POST OFFICE BOX B     ,MARYSVILLE               ,PA,17053     ,23-0581420
2009,0000007369,1,          ,                              ,                         ,  ,04,0000256671,0,FIRST NATIONAL BANK           ,111 CENTRAL AVE NW                      ,LE MARS                  ,IA,51031     ,42-0253280
2009,0000007435,1,          ,                              ,                         ,  ,04,0000407667,0,1ST NAT'L BANK OF THE ROCKIES ,PO BOX 600                              ,MEEKER                   ,CO,81641     ,84-0264235
2009,0000007524,1,          ,                              ,                         ,  ,05,0000043053,0,FIRST NATIONAL BANK OF BELLS/S,PO BOX 97                               ,BELLS                    ,TX,75414     ,75-0135768
2009,0000007557,1,          ,                              ,                         ,  ,03,0000187055,0,EATON NATIONAL BANK & TRUST CO,110 W MAIN ST                           ,EATON                    ,OH,45320     ,31-0269705
2009,0000007592,1,          ,                              ,                         ,  ,05,0000112086,0,FIRST NATIONAL BANK OF HARTFOR,101 SOUTH 3RD AVENUE                    ,HARTFORD                 ,AL,36344-0129,63-0095181
2009,0000007647,1,          ,                              ,                         ,  ,03,0000073956,0,FIRST NATIONAL BANK           ,101 WEST LAKE STREET                    ,CHISHOLM                 ,MN,55719     ,41-0188243
2009,0000007685,1,          ,                              ,                         ,  ,04,0000271378,0,FIRST NATIONAL BANK OF LAYTON ,1601 NORTH HILLFIELD ROAD               ,LAYTON                   ,UT,84041     ,87-0147705
2009,0000007699,1,          ,                              ,                         ,  ,01,0001425044,0,GLENS FALLS NATIONAL BANK     ,250 GLEN STREET                         ,GLENS FALLS              ,NY,12801-9989,14-0696635
