Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000005750,1,          ,                              ,                         ,  ,05,0000738769,0,FIRST NATIONAL BANK TEXAS     ,507 N. GRAY STREET                      ,KILLEEN                  ,TX,76541     ,74-2681037
2008,0000005753,1,          ,                              ,                         ,  ,05,0000221856,0,CITY NATIONAL BANK & TRUST CO ,PO BOX 2009                             ,LAWTON                   ,OK,73502-2009,73-0185627
2008,0000005815,1,          ,                              ,                         ,  ,03,0000263136,0,RESOURCE BANK                 ,555 BETHANY RD                          ,DEKALB                   ,IL,60115     ,36-1077820
2008,0000005842,1,          ,                              ,                         ,  ,03,0000059134,0,HOME NATIONAL BANK            ,117 E MAIN STREET                       ,THORNTOWN                ,IN,46071     ,35-0389890
2008,0000005850,1,          ,                              ,                         ,  ,05,0000369248,0,FNB OF CENTRAL TEXAS          ,1835 N. VALLEY MILLS DRIVE              ,WACO                     ,TX,76710     ,74-0766260
2008,0000005886,1,          ,                              ,                         ,  ,03,0000178205,0,RAMSEY NATIONAL BANK & TRUST C,P.O. BOX 160                            ,DEVILS LAKE              ,ND,58301-0160,45-0183848
2008,0000005929,1,          ,                              ,                         ,  ,05,0000710108,0,FIRST NATIONAL BANK           ,135 SECTION LINE ROAD                   ,HOT SPRINGS              ,AR,71913     ,71-0471692
2008,0000005932,1,          ,                              ,                         ,  ,05,0000051732,0,FIRST NATIONAL BANK OF KEMP   ,P O BOX 587                             ,KEMP                     ,TX,75143     ,75-0373615
2008,0000005997,1,          ,                              ,                         ,  ,03,0000068961,0,BANK OF INDIANA               ,1705 N MERIDIAN ST                      ,INDIANAPOLIS             ,IN,46202     ,35-0310080
2008,0000006030,1,          ,                              ,                         ,  ,04,0000202599,0,FIRST NATIONAL BANK OF LAS ANI,535 BENT AVE.  PO BOX 270               ,LAS ANIMAS               ,CO,81054     ,84-0248743
2008,0000006091,1,          ,                              ,                         ,  ,05,0000048446,0,FIRST NATIONAL BANK OF ANSON  ,P O BOX 672                             ,ANSON                    ,TX,79501     ,75-0115555
2008,0000006112,1,          ,                              ,                         ,  ,05,0000307796,0,NEWFIRST NATIONAL BANK        ,2214 AVE H                              ,ROSENBERG                ,TX,77471     ,74-0606995
2008,0000006207,1,          ,                              ,                         ,  ,05,0000776519,0,QUEENSBOROUGH NATIONAL BANK   ,208 E 7TH STREET                        ,LOUISVILLE               ,GA,30434     ,58-0330052
2008,0000006221,1,          ,                              ,                         ,  ,04,0000186508,0,FIRST NATIONAL BANK NORTHEAST ,212 N OAKLAND AVE   PO BOX 67           ,OAKLAND                  ,NE,68045     ,47-0227675
2008,0000006243,1,          ,                              ,                         ,  ,05,0000132783,0,FIRST NATIONAL BANK           ,P O BOX 10                              ,BARNESVILLE              ,GA,30204     ,58-0243010
2008,0000006293,1,          ,                              ,                         ,  ,03,0000130225,0,FIRST NATIONAL BANK OF PLAINVI,138 W BROADWAY                          ,PLAINVIEW                ,MN,55964     ,41-0256830
2008,0000006301,1,          ,                              ,                         ,  ,01,0039674139,0,BNY MELLON N.A.               ,500 GRANT STREET  ROOM 2850             ,PITTSBURGH               ,PA,15258-0001,25-0659306
2008,0000006375,1,          ,                              ,                         ,  ,03,0000337891,0,FARMERS NATIONAL BANK         ,114 W THIRD ST  PO BOX 157              ,PROPHETSTOWN             ,IL,61277-0157,36-1060090
2008,0000006417,1,          ,                              ,                         ,  ,03,0000108399,0,MINNESOTA NATIONAL BANK       ,235 MAIN STREET  PO BOX 306             ,SAUK CENTRE              ,MN,56378     ,41-0406600
2008,0000006443,1,0000693224,UNION BANKSHARES CORPORATION  ,BOWLING GREEN            ,VA,05,0000138110,0,RAPPAHANNOCK NATIONAL BANK    ,P O BOX 940                             ,RUTHER GLEN              ,VA,22546     ,54-0351270
2008,0000006487,1,          ,                              ,                         ,  ,01,0000097983,0,THE FIRST NATIONAL BANK OF DRY,7 WEST MAIN ST                          ,DRYDEN                   ,NY,13053     ,15-0293643
2008,0000006534,1,          ,                              ,                         ,  ,01,0000120875,0,THE JIM THORPE NATIONAL BANK  ,12 BROADWAY                             ,JIM THORPE               ,PA,18229     ,24-0655715
2008,0000006635,1,          ,                              ,                         ,  ,04,0000178074,0,HNB NATIONAL BANK             ,PO BOX 1107  100 NORTH MAIN STREET      ,HANNIBAL                 ,MO,63401-1107,43-0309403
2008,0000006667,1,          ,                              ,                         ,  ,03,0000044046,0,THE PEOPLES NATIONAL BANK-MT P,298 UNION STREET                        ,MOUNT PLEASANT           ,OH,43939-0217,34-0457993
2008,0000006680,1,          ,                              ,                         ,  ,05,0001311953,0,SIMMONS FIRST NATIONAL BANK   ,501 MAIN STREET                         ,PINE BLUFF               ,AR,71601-7009,71-0162300
2008,0000006707,1,          ,                              ,                         ,  ,01,0000212265,0,THE FIRST NAT'L BANK OF ELMER ,6 SOUTH MAIN STREET                     ,ELMER                    ,NJ,08318     ,21-0445725
2008,0000006776,1,          ,                              ,                         ,  ,05,0000945431,0,FIRST NATIONAL BANK           ,106 S. LAFAYETTE STREET                 ,SHELBY                   ,NC,28150     ,56-0223490
2008,0000006813,1,          ,                              ,                         ,  ,03,0000065134,0,FIRST NATIONAL BANK           ,PO BOX N  31 CENTRAL STREET E           ,BAGLEY                   ,MN,56621     ,41-0136323
2008,0000006818,1,          ,                              ,                         ,  ,04,0000103690,0,FIRST NATIONAL BANK           ,201 MAIN STREET PO BOX 100              ,BEEMER                   ,NE,68716-0100,47-0162235
2008,0000006826,1,          ,                              ,                         ,  ,05,0000101018,0,FIRST NATIONAL BANK  CANYON BR,400 15TH STREET                         ,CANYON                   ,TX,79015     ,75-0173807
2008,0000006879,1,          ,                              ,                         ,  ,05,0000062423,0,FIRST NATIONAL BANK           ,PO BOX 600                              ,COWETA                   ,OK,74429     ,73-0200505
2008,0000006910,1,          ,                              ,                         ,  ,03,0000107749,0,FIRST NATIONAL BANK OF RAYMOND,403 EAST BROAD ST.  P.O. BOX 469        ,RAYMOND                  ,IL,62560     ,37-0274800
2008,0000006922,1,          ,                              ,                         ,  ,05,0000166292,0,THE FIRST NATIONAL BANK       ,PO BOX 188                              ,HUGHES SPRINGS           ,TX,75656-0188,75-0348875
2008,0000006958,1,          ,                              ,                         ,  ,04,0000095044,0,FIRST NATIONAL BANK OF MORGAN ,120 N STATE ST                          ,MORGAN                   ,UT,84050-0870,87-0155097
2008,0000006991,1,          ,                              ,                         ,  ,03,0000044905,0,MINERS NATIONAL BANK          ,401 GRANT AVENUE                        ,EVELETH                  ,MN,55734     ,41-0413985
2008,0000007043,1,          ,                              ,                         ,  ,04,0000532388,0,FIRST NATIONAL BANK           ,303 W MAIN                              ,ARTESIA                  ,NM,88210     ,85-0020635
2008,0000007087,1,          ,                              ,                         ,  ,03,0000266811,0,FIRST NATIONAL BANK OF RIVER F,104 E LOCUST STREET                     ,RIVER FALLS              ,WI,54022     ,39-0280840
2008,0000007115,1,          ,                              ,                         ,  ,05,0000191807,0,FIRST NATIONAL BANK & TRUST CO,P.O. BOX 70                             ,BROKEN ARROW             ,OK,74013-0070,73-0160957
2008,0000007225,1,          ,                              ,                         ,  ,05,0000197624,0,JILL SHARP                    ,106 S. TENNESSEE AVE.                   ,LAFOLLETTE               ,TN,37766     ,62-0201300
2008,0000007236,1,          ,                              ,                         ,  ,03,0000363338,0,UNION NATIONAL BANK           ,101 E. CHICAGO ST.                      ,ELGIN                    ,IL,60120     ,36-1893500
2008,0000007266,1,          ,                              ,                         ,  ,05,0001102273,0,CITIZENS NATIONAL BANK OF MERI,512 22ND AVENUE                         ,MERIDIAN                 ,MS,39301     ,64-0134521
2008,0000007276,1,          ,                              ,                         ,  ,03,0000041028,0,FIRST NATIONAL BANK OF CATLIN ,202 S SANDUSKY                          ,CATLIN                   ,IL,61817     ,37-0209600
2008,0000007353,1,          ,                              ,                         ,  ,01,0000122607,0,THE FIRST NATIONAL BANK OF MAR,200 FRONT STREET  POST OFFICE BOX B     ,MARYSVILLE               ,PA,17053     ,23-0581420
2008,0000007369,1,          ,                              ,                         ,  ,04,0000255157,0,FIRST NATIONAL BANK           ,111 CENTRAL AVE NW                      ,LE MARS                  ,IA,51031     ,42-0253280
2008,0000007379,1,          ,                              ,                         ,  ,03,0000100184,0,THE FIRST NATIONAL BANK       ,511 LAKE LAND BOULEVARD                 ,MATTOOON                 ,IL,61938     ,37-0432005
2008,0000007435,1,          ,                              ,                         ,  ,04,0000437693,0,FNBR                          ,PO BOX 600                              ,MEEKER                   ,CO,81641     ,84-0264235
2008,0000007524,1,          ,                              ,                         ,  ,05,0000041015,0,FIRST NATIONAL BANK OF BELLS/S,P.O. BOX 97                             ,BELLS                    ,TX,75414     ,75-0135768
